[2026-03-14T16:53:27-04:00] Starting LightGBM multisplit experiment run.
[2026-03-14T16:53:27-04:00] run_name=benchmark_teacher_guided_atomcolor_electricity_d4_l3_reg0_v37
[2026-03-14T16:53:27-04:00] run_dir=/home/users/yz1075/msdt/results/runs_lightgbm/benchmark_teacher_guided_atomcolor_electricity_d4_l3_reg0_v37
[2026-03-14T16:53:27-04:00] parallel settings: parallel_trials=1, threads_per_trial=6, lgb_threads=6, lgb_ensemble_runs=1, lgb_device=cpu, lgb_max_gpu_jobs=1, core_budget=6, effective_core_budget=6, effective_parallel_trials=1, cpu_target=1.0, cpu_affinity=[], cpu_nice=0
[2026-03-14T16:53:27-04:00] OpenML cache directory set to /home/users/yz1075/msdt/results/openml_cache
[2026-03-14T16:53:27-04:00] Loading dataset=electricity
[2026-03-14T16:53:27-04:00] dataset=electricity, class_prevalence(max class)=0.5755
[2026-03-14T16:53:27-04:00] historical default params: none found (using static defaults)
[2026-03-14T16:53:27-04:00] dataset=electricity, depth=4, lookahead=3, seeds=[0], param_source=static_defaults
[2026-03-14T16:53:27-04:00] [stage] start stage=prepare_eval_data dataset=electricity depth=4 seed=0 eval=test
[2026-03-14T16:53:27-04:00] [stage] done stage=prepare_eval_data elapsed_sec=0.1 dataset=electricity depth=4 seed=0 eval=test
[2026-03-14T16:53:27-04:00] [stage] start stage=lightgbm_binning dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14
[2026-03-14T16:53:27-04:00] lightgbm_binner:start rows=31717 features=14 max_bins=255 ensemble_runs=1 device=cpu
[2026-03-14T16:53:27-04:00] lightgbm_binner:fit_run_start run=1/1 device=cpu
[2026-03-14T16:53:30-04:00] lightgbm_binner:fit_run_done run=1/1 device=cpu best_iteration=504
[2026-03-14T16:53:32-04:00] lightgbm_binner:thresholds_ready mean_bins=112.64 max_bins_used=255
[2026-03-14T16:53:35-04:00] lightgbm_binner:done
[2026-03-14T16:53:35-04:00] [stage] done stage=lightgbm_binning elapsed_sec=7.4 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14
[2026-03-14T16:53:35-04:00] [stage] summary stage=lightgbm_binning binner_features=14 mean_bins=112.64 median_bins=25.00 max_bins_used=255
[2026-03-14T16:53:35-04:00] [stage] start stage=bin_transform dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 binner_features=14 mean_bins=112.64 median_bins=25.00 max_bins_used=255
[2026-03-14T16:56:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=150.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T16:56:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=180.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T16:57:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=210.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T16:57:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=240.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T16:58:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=270.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T16:58:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=300.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T16:59:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=330.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T16:59:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=360.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:00:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=390.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:00:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=420.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:01:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=450.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:01:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=480.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:02:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=510.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:02:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=540.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:03:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=570.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:03:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=600.0 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:04:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=630.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:04:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=660.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:05:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=690.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:05:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=720.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:06:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=750.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:06:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=780.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:07:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=810.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:07:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=840.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:08:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=870.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:08:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=900.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:09:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=930.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:09:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=960.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:10:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=990.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:10:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1020.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:11:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1050.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:11:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1080.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:12:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1110.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:12:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1140.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:13:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1170.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:13:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1200.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:14:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1230.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:14:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1260.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:15:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1290.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:15:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1320.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:16:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1350.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:16:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1380.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:17:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1410.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:17:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1440.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:18:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1470.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:18:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1500.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:19:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1530.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:19:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1560.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:20:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1590.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:20:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1620.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:21:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1650.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:21:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1680.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:22:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1710.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:22:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1740.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:23:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1770.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:23:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1800.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:24:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1830.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:24:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1860.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:25:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1890.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:25:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1920.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:26:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1950.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:26:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=1980.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:27:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2010.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:27:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2040.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:28:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2070.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:28:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2100.1 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:29:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2130.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:29:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2160.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:30:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2190.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:30:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2220.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:31:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2250.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:31:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2280.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:32:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2310.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:32:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2340.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:33:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2370.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:33:35-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2400.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
[2026-03-14T17:34:05-04:00] [stage] heartbeat stage=msplit_fit elapsed_sec=2430.2 dataset=electricity depth=4 seed=0 eval=test lookahead=3 n_fit=31717 n_eval=9063 raw_features=14 solver=msplit msplit_variant=rush_dp z_cols=14 backend=cpp
